Price,Close,High,Low,Open,Volume
Ticker,SPY,SPY,SPY,SPY,SPY
Date,,,,,
2007-01-17,100.55500030517578,100.86435874670957,100.35110009225475,100.43547740334725,50241400
2007-01-18,100.21752166748047,100.72374266744629,100.05581545944239,100.66046772450139,68177300
2007-01-19,100.41438293457031,100.6112454412477,100.16127246481338,100.21750969969092,56973000
2007-01-22,100.10504913330078,100.61127019737397,99.78865292210156,100.59017854705463,60253600
2007-01-23,100.40030670166016,100.59716918567081,99.8800211492316,100.02063567663909,54064400
2007-01-24,101.2088851928711,101.22997684326464,100.47768294675075,100.51986624753783,55834700
2007-01-25,100.02066040039062,101.18778164995082,99.84488951563287,101.14559835412152,73583800
2007-01-26,99.92928314208984,100.29487891773789,99.5425849868802,100.23864166625755,67255600
2007-01-29,99.87300109863281,100.40031365910268,99.6550469568175,99.97143234745913,66114600
2007-01-30,100.39329528808594,100.4425162860766,99.88004730097376,100.08394753807278,70407600
2007-01-31,101.06829071044922,101.33546597283171,100.1191233411901,100.28084033063573,91868600
2007-02-01,101.6729507446289,101.70810708096107,101.18079422060131,101.34952746986356,69312400
2007-02-02,101.81350708007812,101.9119383285381,101.5111863627373,101.75725911978651,49607000
2007-02-05,101.84163665771484,101.90491159011238,101.48305725105918,101.7361677088508,45705300
2007-02-06,101.86978912353516,101.96822040492785,101.47606399796437,101.92603710264599,57081300
2007-02-07,102.0947265625,102.20018476193243,101.64475369792272,102.03144091464121,55669700
2007-02-08,101.96117401123047,102.0314759255756,101.43386137672833,101.7924301060367,70641000
2007-02-09,101.20184326171875,102.17912892226575,100.81514518131459,101.98929336857587,79084400
2007-02-12,100.85735321044922,101.2721700128851,100.6745553131569,101.20186808079069,65657000
2007-02-13,101.7080307006836,101.87676382323134,101.07524930653088,101.08228700543674,64081800
2007-02-14,102.37598419189453,102.57987367718019,101.79242362614272,101.80648829939763,66039400
2007-02-15,102.50962829589844,102.61508658295902,102.24947997413526,102.41822396164044,38715200
2007-02-16,102.46035766601562,102.48144931321535,102.10881590841626,102.25646816701733,39841800
2007-02-20,102.67827606201172,102.7907719600142,101.94707418139426,102.34079909620361,56911800
2007-02-21,102.63619232177734,102.69947803090457,102.19325672714507,102.37605469253222,63971600
2007-02-22,102.55879211425781,102.94549020526769,102.06663578397404,102.68535272958985,79067400
2007-02-23,102.15805053710938,102.5025546394812,101.9682149587751,102.4674090415935,71966200
2007-02-26,102.06661224365234,102.6150164178011,101.7713185135877,102.53064984584003,69192800
2007-02-27,98.08010864257812,101.38459761249482,97.7285670345402,101.15961656201377,274466500
2007-02-28,99.08556365966797,99.82380356341326,98.29108651041044,98.70590324733828,177536300
2007-03-01,98.79021453857422,99.31049995802773,97.06063590992795,97.96760849887201,212828600
2007-03-02,97.49658203125,98.89572197766097,97.48955505880853,98.46684063828289,162574000
2007-03-05,96.56851959228516,98.13639273779684,96.55445491888706,96.9762985670082,143750400
2007-03-06,98.22071075439453,98.51600438052566,96.82860916600579,97.57387556455535,143333300
2007-03-07,98.12236785888672,98.75514968000296,98.00987188248293,98.14345951343658,115144900
2007-03-08,98.95195770263672,99.2472514316872,98.48089313047042,98.81133244558336,117891600
2007-03-09,98.98011779785156,99.4300909156754,98.48796137651384,99.35275128316479,107765100
2007-03-12,99.12775421142578,99.37382701857938,98.54419357380448,98.72699143582174,80366900
2007-03-13,97.2012939453125,98.97306737049094,97.05364168979645,98.55823995175672,190605200
2007-03-14,97.92545318603516,97.98170114432354,96.14665307694449,97.32782801639712,231853800
2007-03-15,98.05906677246094,98.4246732342729,97.58800206599356,97.70752498600433,132435900
2007-03-16,97.78446197509766,98.56092559994015,97.49505182667876,98.33504135607558,121531600
2007-03-19,98.9632568359375,99.05502364683443,98.22208904741046,98.29973540184191,96161200
2007-03-20,99.5068130493164,99.56328412243428,98.79388594637048,98.87858717066935,82147400
2007-03-21,101.14441680908203,101.39853121686355,99.40092248742661,99.59856583006174,152368700
2007-03-22,101.06674194335938,101.41967792294214,100.79145231011488,101.2785056852593,118942200
2007-03-23,101.21503448486328,101.51149957541581,101.04562124565163,101.13738809656925,74416800
2007-03-26,101.08090209960938,101.39854245184229,100.29738348636522,101.29266592468316,113787500
2007-03-27,100.84089660644531,101.05266040733203,100.50913583156546,101.02441948947816,99864600
2007-03-28,100.10679626464844,100.56560886659585,99.71149880223068,100.33266975813262,152907900
2007-03-29,100.21265411376953,100.66441178733719,99.66207478569495,100.61499557470746,139432700
2007-03-30,100.23384094238281,100.82677093762445,99.21738336725213,100.40325412848918,128194100
2007-04-02,100.34679412841797,100.55855794170677,99.86679543357968,100.34679412841797,79416400
2007-04-03,101.4267807006836,101.63147890471667,100.8762012324509,100.91855184219875,82417800
2007-04-04,101.53971099853516,101.61029174963174,101.05265750172643,101.4267688718758,63995200
2007-04-05,101.81500244140625,101.95617471676724,101.37029954180262,101.4126501473355,46822800
2007-04-09,101.95618438720703,102.210298815261,101.75147541337608,102.10441152063129,50967400
2007-04-10,102.0761947631836,102.24560799436433,101.83620076374501,101.87855137885104,56620000
2007-04-11,101.65968322753906,102.2526130920647,101.3208569300232,102.22438295264742,106365700
2007-04-12,102.11145782470703,102.29498068829996,101.17970150780482,101.462056802663,115534400
2007-04-13,102.577392578125,102.577392578125,101.89975026734335,102.28091666226112,84287000
2007-04-16,103.55144500732422,103.66438713931169,102.93028482290221,102.93733966711847,83064600
2007-04-17,103.82674407958984,104.04556274831477,103.5161585740104,103.7420428583429,108424100
2007-04-18,103.95379638671875,104.25731624663025,103.45968802712186,103.4808633303364,88345300
2007-04-19,103.92554473876953,104.04554170151434,103.31143946744221,103.44555688779033,102947700
2007-04-20,104.90674591064453,104.90674591064453,103.7914662977088,104.6244012770627,124114100
2007-04-23,104.51146697998047,104.98440020073555,104.44794104825773,104.73028570308644,77270800
2007-04-24,104.55378723144531,104.75143058656768,103.98909808581286,104.63143360458302,114471000
2007-04-25,105.51373291015625,105.64079545814147,104.48316592564139,104.98432896351137,108418800
2007-04-26,105.6337890625,105.73967637363853,105.24556790059606,105.52085767634522,88741600
2007-04-27,105.54911804199219,105.6973560117142,105.06206427531127,105.2385324069632,108191100
2007-04-30,104.67375183105469,105.69727482507037,104.6172915505623,105.62668331832732,100874100
2007-05-01,104.94200897216797,105.50670883407236,104.23613683747597,104.76554093849496,134342700
2007-05-02,105.55612182617188,105.84553200705896,104.99848753904618,105.10436405851473,87129800
2007-05-03,106.12789154052734,106.16317653457574,105.69024344432215,105.85965665292628,86569700
2007-05-04,106.53022003173828,106.67139230287803,106.03611169737223,106.41022306273182,96409000
2007-05-07,106.55144500732422,106.72791312120542,106.45262329438108,106.5020395362321,63461400
2007-05-08,106.41022491455078,106.53022188564552,105.97258763517534,106.29022794345603,80584000
2007-05-09,106.6996078491211,107.87135788540118,106.14196297019504,106.33255141483127,102070100
2007-05-10,105.58433532714844,106.60079273311288,105.36551672989954,106.39608382095928,153617800
2007-05-11,106.48784637451172,106.53725181187588,105.68315275538953,105.70432805293866,113408900
2007-05-14,106.25495147705078,106.798476138387,105.73260212206154,106.48789061762345,108027500
2007-05-15,106.28317260742188,107.05257065010134,106.01493774930265,106.37492866092002,180673300
2007-05-16,107.01020812988281,107.03138342992871,106.14904335884047,106.44550833023578,114166500
2007-05-17,106.7984619140625,107.26434013315821,106.66434447789058,106.85493298038512,101132800
2007-05-18,107.73020935058594,107.73020935058594,107.15845460446786,107.29962688721538,99182000
2007-05-21,107.67374420166016,108.16079775905173,107.64551405186089,107.7019851222148,174664600
2007-05-22,107.58901977539062,108.11136898543114,107.56078963168036,107.78666309362151,82148800
2007-05-23,107.60317993164062,108.35140287967097,107.54670885263269,107.96317094321456,133786600
2007-05-24,106.62904357910156,108.14667514019169,106.40317009544529,107.66667648494673,187593000
2007-05-25,107.07377624511719,107.30671540821383,106.71377446089645,106.93965877811394,83309200
2007-05-29,107.46199035644531,107.64551325567162,106.90434527254708,107.25022653687327,82020000
2007-05-30,108.33724975585938,108.37960035965827,106.82668385276085,106.9113958311124,129013600
2007-05-31,108.22431945800781,108.62666096877454,108.08313641629638,108.47136823949506,114866700
2007-06-01,108.76081085205078,108.98668439883667,108.35845845046128,108.61963853896498,107771700
2007-06-04,108.7748794555664,108.97957759633631,108.33723149166725,108.37958208832642,78008800
2007-06-05,108.34429931640625,108.6336986564015,107.8995965009042,108.52076731992265,126917900
2007-06-06,107.17965698242188,107.96317573595908,107.11613105475176,107.89964980828897,164096800
2007-06-07,105.24553680419922,107.64549769030452,105.21729588793706,106.98197617794204,232414600
2007-06-08,106.61492919921875,106.7208164885436,105.2384806040332,105.58436184928688,175886000
2007-06-11,106.7984619140625,107.25727451814626,106.3749343020201,106.53728188597603,102015600
2007-06-12,105.6337890625,106.96788732509314,105.56320829249786,106.35378184936584,233898000
2007-06-13,107.21491241455078,107.34197499284055,105.68317125609329,106.2337506302576,193208200
2007-06-14,107.89962005615234,108.08314294240296,107.31374486408691,107.33492016747142,146396500
2007-06-15,108.51350402832031,108.9317608188409,108.41424565378412,108.56312239841596,154030800
2007-06-18,108.38592529296875,108.74038250313833,108.22287800509991,108.73329725311817,88537500
2007-06-19,108.6552734375,108.7332544257095,108.01015897296425,108.14485439052352,110851700
2007-06-20,107.14533233642578,108.87508537031437,107.0177329243404,108.87508537031437,177119700
2007-06-21,107.74079132080078,107.83295364047143,106.51437262158714,107.1027727833812,205262000
2007-06-22,106.72710418701172,107.59198093726658,106.23086608863088,107.41475227233205,204964700
2007-06-25,106.2166519165039,107.22330912393694,105.6424329504561,106.50730943322655,232014400
2007-06-26,105.1249008178711,106.66325442696359,105.117815568782,106.48602584516875,198445700
2007-06-27,106.62077331542969,106.74129834119215,104.96191540834168,105.01154463273569,213638000
2007-06-28,106.6065673828125,107.33674846210488,106.10323332159129,106.6065673828125,157705000
2007-06-29,106.6419906616211,107.50686711658308,105.73458107234548,106.9751813033118,199701800
2007-07-02,107.60609436035156,107.69825667872558,106.88300957936208,106.95389451742605,103357000
2007-07-03,107.99604797363281,108.10947690618177,107.74793435300762,107.88261904108383,54048400
2007-07-05,107.88262939453125,108.15202043089378,107.49273497939105,108.0385914874591,89279000
2007-07-06,108.4497299194336,108.58442539616271,107.70536758084047,108.02438773822045,81109000
2007-07-09,108.53482055664062,108.71913444312128,108.1945337885845,108.57735369835328,72348100
2007-07-10,106.98937225341797,108.1874394579404,106.8830394080601,107.96058163160824,180362600
2007-07-11,107.7479019165039,107.79043504911098,106.70579689893034,106.86884417964913,175607600
2007-07-12,109.44931030273438,109.70451995794073,107.99603339995309,108.01729996978888,133882500
2007-07-13,109.775390625,110.20782880803803,109.44928526681787,109.57689547381938,111794300
2007-07-16,109.76122283935547,110.25746077847735,109.58399423129939,109.87465174463355,98378700
2007-07-17,109.70454406738281,110.22204874241228,109.65491484874116,109.83214351443968,126201300
2007-07-18,109.50604248046875,109.73998560369354,108.6766136711329,109.33589907707473,237887400
2007-07-19,109.9313735961914,110.25746819934392,109.7045157703666,110.02352512290328,145212700
2007-07-20,108.81838989257812,109.87467652904205,108.3434184139097,109.80378074295734,245502500
2007-07-23,109.15151977539062,109.68320542313053,108.67654856147031,109.30038569914137,121183900
2007-07-24,107.2587661743164,109.3713283586756,106.87594628612318,108.5489849413197,256732400
2007-07-25,107.478515625,108.03146800710306,106.51439158132726,107.76917313325755,265214500
2007-07-26,104.93353271484375,106.9043142608138,103.77799855892573,106.4718759608893,467592500
2007-07-27,102.87059783935547,105.53611283600632,102.82806469418642,105.06823742196846,422987600
2007-07-30,104.47982788085938,104.78465593939674,102.99818827809425,103.4518931488974,283017500
2007-07-31,103.30299377441406,105.95433717916357,102.82092642028965,105.15326055003675,316976700
2007-08-01,103.8063735961914,104.21754541735136,102.04826818140873,102.92023022744493,467670000
2007-08-02,104.6357421875,104.74916024055261,102.97687470768285,104.0402460274047,294758400
2007-08-03,101.94190216064453,104.62159797113587,101.51654915506522,104.40892146834622,359398200
2007-08-06,103.65037536621094,104.08989881652761,101.04156484535983,102.23254661842824,324980000
2007-08-07,104.75627136230469,105.62823294099546,102.95562294448504,103.45895686772016,232568700
2007-08-08,106.2166519165039,106.7554229970921,104.45145106550336,105.20999470907087,274930600
2007-08-09,103.0690689086914,105.59280255764827,102.99817313857096,104.51524959143691,357622100
2007-08-10,102.5870361328125,103.85598850239595,101.45985370207228,102.3601782694354,411018400
2007-08-13,102.95564270019531,104.13244328509501,102.80677672308904,103.85596708186445,181917200
2007-08-14,101.38185119628906,103.5440424236075,101.1762707661658,103.28883278993752,264134500
2007-08-15,99.98528289794922,102.40977968158901,99.68754014598083,101.17626472299818,323834000
2007-08-16,100.73674774169922,101.33223328398974,97.12127971732262,99.09914627463618,546743700
2007-08-17,102.5870361328125,103.3668356995201,100.23343447757746,103.14707390510996,388218100
2007-08-20,102.53740692138672,103.12580733521058,101.58036788815478,102.91313079258367,187320400
2007-08-21,102.74297332763672,103.48025046550605,102.18293563200439,102.5090410616729,157066400
2007-08-22,103.96232604980469,104.06866973449655,103.02656436415319,103.50862111978421,173156700
2007-08-23,103.87016296386719,104.67122905021903,103.22504812681566,104.45146727032133,203915300
2007-08-24,105.15328216552734,105.15328216552733,103.70000537269614,103.84178609993369,128901900
2007-08-27,104.17498016357422,105.15328560269079,104.01901811336212,104.81300968276277,113024300
2007-08-28,101.88518524169922,103.67873792817667,101.70087137956583,103.61493822403541,219790700
2007-08-29,103.88430786132812,104.02609939021599,102.05531829103381,102.34596496403412,207654200
2007-08-30,103.60782623291016,104.34510320248243,103.01234078476094,103.11158835945247,191817300
2007-08-31,104.62869262695312,105.2738074437749,104.08992147967385,104.67122576789923,185477500
2007-09-04,105.68497467041016,106.3229933918029,104.4939926887198,104.5294405770587,120062000
2007-09-05,104.7705078125,105.17459441868598,104.21046991063504,105.06116546075509,166261800
2007-09-06,105.01148223876953,105.35175808536138,104.29547184878932,104.88387203556375,127878400
2007-09-07,103.55111694335938,104.13242104414898,102.97688727421003,103.8417635851673,235447600
2007-09-10,103.35266876220703,104.01196505436903,102.31765936374858,103.87018427861607,192305900
2007-09-11,104.55779266357422,104.70665863552782,103.59366861080196,103.67164963040764,162081900
2007-09-12,104.82719421386719,105.23128071182,104.19626067799358,104.41602246438424,149554600
2007-09-13,105.56444549560547,105.94725451058144,105.06111151397708,105.3092358798964,154079000
2007-09-14,105.55736541748047,105.69206090411478,104.7350328131256,104.89099486952566,121911000
2007-09-17,104.990234375,105.38012866877078,104.65704371811599,105.13910035188584,109870800
2007-09-18,108.08112335205078,108.10947517614514,105.0115218735782,105.50775992406585,263759500
2007-09-19,108.71916198730469,109.44934328417112,108.25837174577235,108.75460988677185,193779900
2007-09-20,107.95352172851562,108.76876924681719,107.83300753642108,108.70496952462226,175186800
2007-09-21,108.24481964111328,109.06393447241838,108.08099884855083,108.77190893832693,141457500
2007-09-24,108.04541015625,108.85028746574311,107.8103572021017,108.56536985382292,139450200
2007-09-25,107.83172607421875,108.02404410621729,107.17643186097843,107.41860368290503,142289900
2007-09-26,108.40153503417969,108.81465736679264,107.8317107523517,108.4442699533303,135547000
2007-09-27,109.04256439208984,109.0496941232207,108.40151896288177,108.91435965364526,102713300
2007-09-28,108.6793212890625,109.11381107490172,108.25195036681298,108.8716392909242,133372100
2007-10-01,109.9044189453125,110.22494164230254,108.62231728886034,108.69354938529901,148162300
2007-10-02,109.75487518310547,110.15374898158052,109.55543828386794,110.12526265390196,112978800
2007-10-03,109.53411102294922,109.98284964518072,108.98565391449958,109.55547849367454,119055900
2007-10-04,109.70490264892578,109.87584216696546,109.39861789829786,109.76900496819066,76864400
2007-10-05,111.00846862792969,111.18653802844385,110.13948908394106,110.42439577736624,134579700
2007-10-08,110.41727447509766,110.75204581014933,110.23920507851669,110.68081370411956,71280400
2007-10-09,111.45722961425781,111.4714782137582,110.4244289546668,110.83043252670086,94054300
2007-10-10,111.2719955444336,111.4286974690179,110.69505248959702,111.14377993864075,101711100
2007-10-11,110.73780059814453,112.19797186841345,110.07537677101057,111.77771981958921,233529100
2007-10-12,111.35029602050781,111.36454460768948,110.59528392719263,110.7306183341996,124546700
2007-10-15,110.41014099121094,111.3717200474671,109.64800965136138,111.30761767531484,161151900
2007-10-16,109.53411102294922,110.06120066067353,109.31330657978764,109.98284964518072,166525700
2007-10-17,109.86883544921875,110.46714611000093,108.60098201011094,110.38879512810122,216687300
2007-10-18,109.46992492675781,109.82606365793029,109.0354352399877,109.29897442313805,148367500
2007-10-19,106.60659790039062,111.4572071094063,106.5994790363263,109.04258623524231,297169900
2007-10-22,107.22626495361328,107.3829668948469,105.88719045829012,106.02964380436786,261989800
2007-10-23,108.09526062011719,108.23059512305394,107.01972519800682,107.88158600336995,180085100
2007-10-24,107.89579772949219,108.08099684403419,106.01538547582517,107.70349062076528,326694200
2007-10-25,108.15225982666016,108.47278266676345,106.75620140845572,108.0169253040951,237374500
2007-10-26,109.42009735107422,109.42009735107423,108.19497883138065,109.02122357601031,176484000
2007-10-29,109.78336334228516,110.0041676862297,109.37024097972973,109.64089911013193,106841000
2007-10-30,109.02122497558594,109.51269833634734,108.8858904712029,109.29901284882125,132981600
2007-10-31,110.15372467041016,110.59534416568044,108.86450397469578,109.67649999052377,220954400
2007-11-01,107.57530212402344,109.27052655886799,107.26189819134676,109.18504584273184,333040800
2007-11-02,107.69637298583984,108.26619725032982,106.27894749083278,107.93142590251047,331228200
2007-11-05,106.87728118896484,107.66790994564369,106.1080198958317,106.58524469584559,226841000
2007-11-06,108.31604766845703,108.34453398711646,106.77039588599517,107.45418708723828,177800500
2007-11-07,105.35301971435547,107.64655526763657,105.09659925285517,107.15508181071955,306639700
2007-11-08,104.81878662109375,105.70200399371372,103.3301288694724,105.40997840323176,374509900
2007-11-09,103.3799819946289,105.08944407847311,103.20191257470785,103.77173689215421,277745100
2007-11-12,102.3542709350586,104.42700099475954,102.3542709350586,103.42981687763111,243087800
2007-11-13,105.47408294677734,105.6379037743293,103.43696829338737,103.54380560081361,191117400
2007-11-14,105.18202209472656,106.41425918481995,104.54809552448855,106.28605444563351,230558800
2007-11-15,103.66485595703125,105.05380568824997,102.93834077867633,104.39851173425791,263111100
2007-11-16,103.84297180175781,104.32732633928747,102.97400291722715,104.21335928710445,308770600
2007-11-19,102.39704132080078,103.53669002249458,101.99104867120064,103.47970650056034,267746000
2007-11-20,103.02384185791016,103.65776855010937,101.22178022047322,102.58223317998332,414767500
2007-11-21,100.91548156738281,102.50386838429098,100.90836270429332,101.91267669306632,259012400
2007-11-23,102.66056823730469,102.81014043860189,101.6420056745253,101.9055557623945,77688400
2007-11-26,100.39552307128906,103.19477962189677,100.18896735451841,102.87424601500383,214232000
2007-11-27,101.54943084716797,102.0195258410645,100.39553365143583,100.95823908722062,293897900
2007-11-28,104.79741668701172,105.03958848549946,102.66770254873555,102.70331860580603,258596900
2007-11-29,104.83302307128906,105.21765910244578,104.06377274596522,104.4341493119375,199409900
2007-11-30,105.88715362548828,106.74900313398552,104.93982344428392,106.15781162833964,222908000
2007-12-03,105.18914794921875,105.73760472978783,104.91136012735788,105.55241647137836,146430400
2007-12-04,104.2489242553711,105.0894063991701,104.21330821045787,104.46260965635946,136533900
2007-12-05,105.9940414428711,106.27182930757967,105.29601234897427,105.36723359696659,171130000
2007-12-06,107.51115417480469,107.703472118987,105.82306018834547,105.86579509405469,154457400
2007-12-07,107.48979949951172,107.91004061359521,107.23337916628428,107.85305710971222,148980100
2007-12-10,108.32317352294922,108.44425940492931,107.45419402309858,107.75334929654818,123914300
2007-12-11,105.35301971435547,108.90016037469495,105.2960361819668,108.36595198561079,250346400
2007-12-12,106.39291381835938,108.10238677522699,104.84727255356943,107.59666483917374,322435600
2007-12-13,106.17206573486328,106.40711857716317,104.9184614444209,105.64498742348509,237551300
2007-12-14,104.8259048461914,106.20060642000954,104.77605106021596,105.3672319702548,159152900
2007-12-17,103.33015441894531,104.61224587279075,103.18057128613127,104.42705754175695,177269400
2007-12-18,103.90707397460938,104.3344340719522,102.53950209982106,104.06377593751695,245569300
2007-12-19,103.90707397460938,104.62647053632499,103.2375312000943,103.94980889749415,198917200
2007-12-20,104.5623550415039,104.6050899590304,103.40845792582022,104.5908413636903,214813800
2007-12-21,106.06963348388672,106.27728541502132,105.32492733696365,105.52542262432594,146084400
2007-12-24,106.85733795166016,107.03635246116058,106.3202944231589,106.56376245997518,45601400
2007-12-26,107.08647918701172,107.17955929990677,106.33461607999828,106.44202041263809,67093100
2007-12-27,105.7402572631836,106.71409633814677,105.48964358118974,106.70693969334991,122981700
2007-12-28,105.47531127929688,106.41334520601204,105.1888816167516,106.3632159177512,116398100
2007-12-31,104.69478607177734,105.6972623371746,104.58737087651717,105.33207689610242,108126800
2008-01-02,103.77828216552734,105.25337084441253,103.02642999581921,104.92397935222816,204935600
2008-01-03,103.7281494140625,104.1792693943236,103.16246847194718,103.76395449484423,125133300
2008-01-04,101.1861572265625,102.71136430808016,100.89973838855671,102.63975413548957,232330900
2008-01-07,101.10022735595703,101.84492284330452,100.3197267845824,101.54417980459625,234991000
2008-01-08,99.46758270263672,102.32464607573823,99.13103469271553,101.73748441399046,326365700
2008-01-09,100.51303100585938,100.81377397405825,98.6011579697683,99.5964778857747,301824900
2008-01-10,101.17179870605469,102.25305294422714,99.79696908262095,100.01894524574455,335701200
2008-01-11,100.35548400878906,101.60858500531921,99.5320220101101,100.80660386391546,267076600
2008-01-14,101.1646499633789,101.57996481844503,100.53451557277162,101.07872651963262,170365500
2008-01-15,98.93769836425781,101.31501534742115,98.74435971172966,100.09770842707832,239940100
2008-01-16,98.08560943603516,99.61797292613132,97.58437108435446,98.35771493816607,378802600
2008-01-17,95.54358673095703,98.73005267260945,95.18555783200057,98.67992338219159,397892600
2008-01-18,94.5625991821289,96.68213525387269,93.87518975563287,96.48163992729668,348561500
2008-01-22,93.6030502319336,94.82750260778397,90.2232574899619,91.08968652933487,435923700
2008-01-23,95.85151672363281,96.0878171560543,90.8247869025235,91.00380138834187,511913000
2008-01-24,96.66065216064453,96.99720022095084,95.45766930278512,96.2954556679597,259949300
2008-01-25,95.26432037353516,97.92805613693695,94.94926413450676,97.7490416954512,269603900
2008-01-28,96.83966064453125,97.04015595410415,94.56259116270347,95.42185833604087,217934600
2008-01-29,97.3194580078125,97.70612457037808,96.58191904637529,97.45551079362353,168968300
2008-01-30,96.6033706665039,99.20265332639748,96.38139447314802,97.08312813224832,334939200
2008-01-31,98.36485290527344,99.20263918960407,95.37889329922083,95.5221026687674,343680800
2008-02-01,99.94729614257812,99.96877699111636,98.47221960338331,98.77296240908785,206843600
2008-02-04,98.68709564208984,99.74685817402714,98.55819955073001,99.68241559143493,124694300
2008-02-05,96.04485321044922,97.56289251876832,95.71546175662951,97.34091630966621,286882500
2008-02-06,95.27149963378906,96.84682472692158,94.81322304440187,96.36706727601434,250792900
2008-02-07,95.9016342163086,96.51744447890896,94.3263089408263,94.37643824095954,297368100
2008-02-08,95.28584289550781,96.10930522150154,94.59126576439536,95.30015618859822,221643500
2008-02-11,95.77268981933594,96.1163943571169,94.54822669712148,95.30725681871941,188576300
2008-02-12,96.66065216064453,97.6058428317996,95.93742674645729,96.60336622206309,256654400
2008-02-13,97.64878845214844,98.14287003053704,96.76804050981482,97.39100723412716,181967800
2008-02-14,96.78955078125,98.09993812722942,96.51744526671021,98.06413304486728,215207200
2008-02-15,96.76805877685547,96.82534471680457,95.8873106682618,96.30978218343856,154110300
2008-02-19,97.04016876220703,98.02116457968053,96.3885534570025,97.8994360489571,145190000
2008-02-20,97.32656860351562,97.77768848486956,95.77988123273721,95.94458238298738,220085700
2008-02-21,96.5174331665039,98.10708247373341,96.0018815645957,97.85646878097155,201051200
2008-02-22,97.11174011230469,97.27644124732515,95.13542482761794,96.64630698575552,205491000
2008-02-25,98.33624267578125,98.56537554537175,96.51029266064818,97.05449278633097,190107000
2008-02-26,99.07378387451172,99.49625546607773,97.74191557685688,97.92093007425039,212420700
2008-02-27,98.97350311279297,99.63227493187637,98.39349808328335,98.50090237535026,168395800
2008-02-28,98.0068130493164,98.78732423941258,97.77768026892156,98.27176182580752,170831100
2008-02-29,95.8228759765625,97.15473321693152,95.07816962205479,97.09745819844022,252715200
2008-03-03,95.59371185302734,95.81568801251314,94.69148300042156,95.3359306199722,189483500
2008-03-04,95.22857666015625,95.52215219578078,93.79646036980763,94.68436547706845,282513100
2008-03-05,95.83007049560547,96.50316695375032,94.76313984108,95.53648401046891,270681400
2008-03-06,93.84654235839844,95.39322997434942,93.48135677942777,95.22137215274067,247911700
2008-03-07,92.87984466552734,94.33344085343153,92.07069600656199,92.92280637730022,326434600
2008-03-10,91.65542602539062,93.03741275136417,91.36183961662027,92.97297015222284,235683600
2008-03-11,94.94927978515625,95.03520323485651,92.33566195295276,93.60308746691253,341440600
2008-03-12,94.06133270263672,95.78703424970553,93.91812335884323,95.04949574930514,229161100
2008-03-13,94.26899719238281,94.97789828909619,92.08502982419404,92.80824420887608,351504200
2008-03-14,92.8082504272461,95.09963316577193,91.49786336282942,95.07099566174182,484687800
2008-03-17,91.8702163696289,92.55762572733128,90.27340509890867,90.6314339928463,405311100
2008-03-18,95.68681335449219,95.7297750770179,93.07319566369647,93.5314722475968,334416600
2008-03-19,93.31663513183594,96.4171550396089,93.11612894433358,96.0519695835089,345971600
2008-03-20,95.04515075683594,95.64242247145894,93.01586534231429,93.58435777273787,245320700
2008-03-24,96.94490814208984,97.72927270484627,95.87989887429814,95.93026536993555,208977300
2008-03-25,97.03844451904297,97.54216429621046,96.2612721570127,97.04563659433549,192947200
2008-03-26,95.85108947753906,97.21113831207529,95.78632786167238,96.75779602074134,196934300
2008-03-27,95.54888153076172,96.74342509688388,95.24664960082778,96.57071643109167,225153200
2008-03-28,94.63496398925781,95.96623361361331,94.3111449126023,95.69998408084932,180896100
2008-03-31,94.96599578857422,95.5128900408128,94.33274172157353,94.47666010581854,166692100
2008-04-01,98.30496978759766,98.47047540904548,96.07419601564892,96.14616071033274,254547300
2008-04-02,98.3697280883789,99.06774387810925,97.85161304898587,98.62159353095929,210910800
2008-04-03,98.61441040039062,98.90225824725738,97.65734787784245,97.83724866453194,175884800
2008-04-04,98.50643157958984,99.27641188306542,97.9523343225268,98.67193715705672,204446800
2008-04-07,98.55683135986328,99.71539262494264,98.3985178220062,99.21166174252265,154245500
2008-04-08,98.45606231689453,98.52801601015949,97.83000040191075,98.00270903022827,148937300
2008-04-09,97.7436294555664,98.44164490583327,97.06720120641995,98.30491864522729,195610600
2008-04-10,97.88037872314453,98.34811616438282,97.07441609756745,97.44861263871867,192967800
2008-04-11,95.98065185546875,97.23275405072803,95.71439127832512,96.77941162635882,222973300
2008-04-14,95.65679168701172,96.09574981932478,95.38335009887373,95.84389543603277,160522000
2008-04-15,95.8798828125,96.20370188248388,95.22504161702686,96.12454513379738,172389200
2008-04-16,98.4776840209961,98.52085844813318,96.80100755878692,96.81539171431835,189268900
2008-04-17,98.62161254882812,98.76553098079664,97.62136462327905,97.88042219293139,179665700
2008-04-18,99.65059661865234,100.42776899108357,99.49228311795704,99.98161875108829,218530600
2008-04-21,99.70098114013672,100.01040510775978,99.1972613205942,99.4707029481924,118587400
2008-04-22,99.26201629638672,99.52826583025525,98.51362320295998,99.44191700419363,162166000
2008-04-23,99.10369873046875,99.86647594344278,98.67193265733343,99.36994825341736,193309000
2008-04-24,99.53546142578125,100.55729605190615,98.6143597689998,99.36275280633467,229381300
2008-04-25,100.45657348632812,100.66525350484719,99.24044277698336,100.3126441160178,190788100
2008-04-28,100.4781494140625,100.92429966717636,100.29824870164329,100.65805012648171,105610200
2008-04-29,100.08233642578125,100.55007374938063,99.74412230677312,100.30541148719833,125514100
